system_id,LLE system NO.,T,T/K,P,smiles1,smiles2,smiles3,IL (Component 1) full name SMILES,Component 2 SMILES,Component 3 SMILES,smiles,Ex1,Ex2,Ex3,Rx1,Rx2,Rx3,t,split
297.0,297.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.796,0.2,0.004,0.0,0.623,0.377,0.85714287,train
297.0,297.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.757,0.24,0.003,0.0,0.752,0.248,1.0,train
298.0,298.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.93700004,0.047000002,0.016000003,0.0,0.14,0.86,0.0,train
298.0,298.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.899,0.087,0.014,0.0,0.231,0.769,0.16666667,train
298.0,298.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.874,0.121,0.005,0.0,0.333,0.667,0.33333334,train
298.0,298.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.842,0.151,0.007,0.0,0.439,0.561,0.5,train
298.0,298.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.824,0.171,0.005,0.0,0.521,0.479,0.6666667,train
298.0,298.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.739,0.257,0.004,0.0,0.712,0.288,0.8333333,train
298.0,298.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCC,0.712,0.285,0.003,0.0,0.808,0.192,1.0,train
299.0,299.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCCC,0.963,0.033,0.004,0.0,0.13,0.87,0.0,train
299.0,299.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCCC,0.94200003,0.053000003,0.0050000004,0.0,0.19,0.81,0.14285715,train
299.0,299.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCCC,0.921,0.074,0.005,0.0,0.252,0.748,0.2857143,train
299.0,299.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCCC,0.88,0.115,0.005,0.0,0.374,0.626,0.42857143,train
299.0,299.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCCC,0.839,0.156,0.005,0.0,0.504,0.496,0.5714286,train
299.0,299.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCCC,0.801,0.195,0.004,0.0,0.627,0.373,0.85714287,train
299.0,299.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCCC,0.802,0.194,0.004,0.0,0.627,0.373,0.71428573,train
299.0,299.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1.CCCCCCCC,0.762,0.235,0.003,0.0,0.752,0.248,1.0,train
302.0,302.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1C.CCCCCC,0.972,0.017,0.011,0.0,0.068,0.932,0.0,train
302.0,302.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1C.CCCCCC,0.961,0.029,0.01,0.001,0.131,0.868,0.14285715,train
302.0,302.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1C.CCCCCC,0.931,0.06,0.009,0.0,0.258,0.742,0.2857143,train
302.0,302.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1C.CCCCCC,0.903,0.089,0.008,0.0,0.389,0.611,0.42857143,train
302.0,302.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1C.CCCCCC,0.878,0.115,0.007,0.0,0.519,0.481,0.5714286,train
302.0,302.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1C.CCCCCC,0.854,0.141,0.005,0.0,0.655,0.345,0.71428573,train
302.0,302.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1C.CCCCCC,0.823,0.173,0.004,0.0,0.78,0.22,0.85714287,train
302.0,302.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccccc1C,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccccc1C.CCCCCC,0.805,0.193,0.002,0.0,0.906,0.094,1.0,train
304.0,304.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCC,0.969,0.022,0.009,0.0,0.131,0.869,0.0,train
304.0,304.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCC,0.942,0.049,0.009,0.0,0.261,0.739,0.16666667,train
304.0,304.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCC,0.919,0.073,0.008,0.0,0.398,0.602,0.33333334,train
304.0,304.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCC,0.9,0.093,0.007,0.0,0.505,0.495,0.5,train
304.0,304.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCC,0.879,0.115,0.006,0.0,0.65,0.35,0.6666667,train
304.0,304.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCC,0.855,0.14,0.005,0.0,0.784,0.216,0.8333333,train
304.0,304.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCC,0.833,0.165,0.002,0.0,0.92,0.08,1.0,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.9578,0.0234,0.0188,0.0,0.1118,0.8882,0.0,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.93340003,0.041600004,0.025000002,0.0,0.211,0.789,0.125,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.9304,0.0565,0.0131,0.0,0.2883,0.7117,0.25,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.9083,0.0784,0.0133,0.0,0.4169,0.5831,0.375,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.8885,0.0981,0.0134,0.0,0.5161,0.4839,0.5,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.8659,0.1168,0.0173,0.0,0.6274,0.3726,0.625,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.8561,0.1392,0.0047,0.0,0.7139,0.2861,0.75,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.8448,0.1504,0.0048,0.0,0.8125,0.1875,0.875,train
306.0,306.0,313.15,313.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1,Cc1ccc(C)cc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1cccc(C)c1.Cc1ccc(C)cc1.CCCCCCCC,0.81560004,0.17330001,0.011100001,0.0,0.9017,0.0983,1.0,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.933,0.061,0.006,0.0,0.111,0.889,0.0,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.90000004,0.094000004,0.0060000005,0.0,0.184,0.816,0.125,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.873,0.122,0.005,0.0,0.252,0.748,0.25,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.848,0.147,0.005,0.0,0.314,0.686,0.375,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.822,0.173,0.005,0.0,0.382,0.618,0.5,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.797,0.198,0.005,0.0,0.454,0.546,0.625,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.776,0.22,0.004,0.0,0.53,0.47,0.75,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.756,0.24,0.004,0.0,0.596,0.404,0.875,train
307.0,307.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCC,0.733,0.263,0.004,0.0,0.668,0.332,1.0,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.966,0.029,0.005,0.0,0.058,0.942,0.0,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.93,0.065,0.005,0.0,0.134,0.866,0.125,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.905,0.09,0.005,0.0,0.192,0.808,0.25,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.879,0.116,0.005,0.0,0.255,0.745,0.375,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.837,0.159,0.004,0.0,0.368,0.632,0.5,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.802,0.194,0.004,0.0,0.462,0.538,0.625,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.781,0.215,0.004,0.0,0.522,0.478,0.75,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.761,0.235,0.004,0.0,0.585,0.415,0.875,train
309.0,309.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.743,0.254,0.003,0.0,0.649,0.351,1.0,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.966,0.028,0.006,0.0,0.059,0.941,0.0,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.94,0.054,0.006,0.0,0.118,0.882,0.125,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.917,0.077,0.006,0.0,0.17,0.83,0.25,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.894,0.1,0.006,0.0,0.226,0.774,0.375,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.861,0.134,0.005,0.0,0.311,0.689,0.5,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.84,0.155,0.005,0.0,0.367,0.633,0.625,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.806,0.189,0.005,0.0,0.456,0.544,0.75,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.764,0.232,0.004,0.0,0.579,0.421,0.875,train
310.0,310.0,298.15,298.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCC,0.73800004,0.25800002,0.0040000007,0.0,0.654,0.346,1.0,train
311.0,311.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCCC,0.966,0.029,0.005,0.0,0.062,0.938,0.0,train
311.0,311.0,283.15,283.15,101.325,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1,c1ccccc1,CCCCCCCC,CCOS(=O)(=O)[O-].CC[n+]1ccccc1.c1ccccc1.CCCCCCCC,0.939,0.057,0.004,0.0,0.126,0.874,0.11111111,train
